Id,Company,Model,Variant,FuelType,Colour,Kilometer,BodyStyle,TransmissionType,ManufactureDate,ModelYear,CngKit,Price,Owner,DealerState,DealerName,City,Warranty,QualityScore,HasCNG
555585,Ford,ECOSPORT,TITANIUM 1.5 TI VCT AT,PETROL,White,50000,SUV,Automatic,2016-01-12,2016,,670000.0,1.0,Haryana,LUXMI CARS GURGAON,Gurgaon,0,7.6,0
555919,Maruti Suzuki,CELERIO,VXI AMT,PETROL,Grey,39809,HATCHBACK,MANUAL,2017-01-09,2017,,468000.0,1.0,Haryana,LUXMI CARS GURGAON,Gurgaon,1,7.9,0
555969,Maruti Suzuki,SWIFT DZIRE,VXI,PETROL,White,11810,SEDAN,Manual,2015-01-02,2015,,535000.0,1.0,Haryana,Instant Solutions,Gurgaon,1,7.5,0
556129,Maruti Suzuki,ERTIGA,SMART HYBRID VXI,PETROL,White,33021,MPV,Manual,2020-01-10,2020,,935000.0,1.0,Haryana,Shree Radha Krishna Motors,Gurgaon,1,8.0,0
556130,Nissan,SUNNY,XL PETROL,PETROL,Grey,57300,SEDAN,Manual,2012-01-06,2012,,325000.0,2.0,Haryana,Shree Radha Krishna Motors,Gurgaon,0,7.6,0
556185,Isuzu,V CROSS,D MAX,DIESEL,Black,22000,SUV,,2017-01-05,2017,,1450000.0,1.0,Haryana,Taneja Fourwheels,Gurgaon,0,7.8,0
556196,Mercedes Benz,C CLASS,200 K ELEGANCE AT,PETROL,Arizona grey,260000,SEDAN,Automatic,2010-01-01,2010,,690000.0,1.0,Haryana,Taneja Fourwheels,Gurgaon,0,7.4,0
556346,Ford,ECOSPORT,TITANIUM 1.5 TI VCT,PETROL,Diamond white,16778,SUV,Manual,2021-01-01,2021,,959000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.0,0
556360,Ford,FIGO,"TITANIUM AT
 1.2",PETROL,Cherry red,30464,HATCHBACK,Manual,2015-01-12,2015,,475000.0,2.0,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.5,0
556389,Ford,ECOSPORT,TITANIUM 1.5 TDCI,DIESEL,Metallic silver,20350,SUV,Manual,2013-01-05,2013,,495000.0,1.0,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.5,0
556699,Honda,JAZZ,1.2 V AT I VTEC,PETROL,Silver,32982,HATCHBACK,Manual,2017-01-12,2017,,645000.0,2.0,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.8,0
556701,Mahindra,XUV500(2017_2018),W10,DIESEL,Orange,60039,SUV,,2015-01-06,2015,,880000.0000000001,1.0,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.9,0
556981,Toyota,INNOVA CRYSTA,2.8 GX AT 7 STR,DIESEL,Grey,76725,MPV,,2017-01-02,2017,,1595000.0,1.0,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.8,0
556982,Honda,CITY,ZX CVT PETROL,PETROL,Dark grey,14241,SEDAN,Manual,2018-01-07,2018,,1075000.0,1.0,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.9,0
556997,Ford,ASPIRE,TITANIUM 1.2 TI-VCT O,PETROL,Arizona grey,25746,SEDAN,,2018-01-01,2018,,550000.0,1.0,Haryana,LUXMI CARS GURGAON,Gurgaon,1,8.2,0
557021,Hyundai,I10,MAGNA 1.2 KAPPA2,PETROL,Silver,62504,HATCHBACK,Manual,2015-01-02,2015,,345000.0,1.0,Haryana,Car Chacha,Gurgaon,1,7.9,0
557059,Maruti Suzuki,IGNIS,ZETA 1.2 MT,PETROL,Pearl white,41439,HATCHBACK,,2018-01-07,2018,,505000.0,1.0,Haryana,Car Chacha,Gurgaon,1,8.1,0
557093,Maruti Suzuki,VITARA BREZZA,ZXI PLUS,PETROL,White,21816,SUV,,2022-01-02,2022,,1100000.0,1.0,Haryana,LUXMI CARS GURGAON,Gurgaon,1,8.3,0
557375,Nissan,MAGNITE,XV EXECUTIVE,PETROL,Brown,6062,SUV,,2022-01-01,2022,,719000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.4,0
557457,Hyundai,VENUE,SX PLUS (O) 1.0 AT PETROL,PETROL,White,36414,SUV,,2019-01-05,2019,,1075000.0,1.0,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.6,0
557480,Mitsubishi,PAJERO SPORT,2.5 AT,DIESEL,Black,91480,SUV,Manual,2014-01-02,2014,,944999.9999999999,1.0,Haryana,SUSHIL CARS PVT. LTD,Gurgaon,1,7.3,0
557481,Jeep,COMPASS,LIMITED 1.4 PETROL AT,PETROL,Red,57156,SUV,,2018-01-01,2018,Company Fitted,1545000.0,1.0,Haryana,SUSHIL CARS PVT. LTD,Gurgaon,1,7.5,1
557483,Mg,HECTOR,PE 1.5 DCT SHARP,PETROL,Red,14278,SUV,,2019-01-04,2019,,1575000.0,1.0,Haryana,SUSHIL CARS PVT. LTD,Gurgaon,1,7.7,0
557644,Renault,KWID,1.0 RXT AMT O,PETROL,Brown,7410,HATCHBACK,,2020-01-01,2020,,425000.0,2.0,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.8,0
557653,Maruti Suzuki,SWIFT(2018_2019),VDI,DIESEL,Blue,53540,HATCHBACK,,2018-01-03,2018,,640000.0,1.0,Haryana,LUXMI CARS GURGAON,Gurgaon,1,7.9,0
557844,Maruti Suzuki,BALENO,ALPHA 1.2,PETROL,Blue,39654,HATCHBACK,,2017-01-03,2017,,575000.0,1.0,Haryana,SUSHIL CARS PVT. LTD,Gurgaon,1,7.9,0
557858,Ford,ECOSPORT,TITANIUM 1.5 TI VCT AT,PETROL,Brown,63738,SUV,Automatic,2016-01-07,2016,,645000.0,2.0,Haryana,SUSHIL CARS PVT. LTD,Gurgaon,1,7.5,0
557867,Mahindra,THAR,LX 4-STR HARD TOP PETROL MT,PETROL,Green,11485,SUV,,2022-01-01,2022,,1475000.0,1.0,Haryana,SUSHIL CARS PVT. LTD,Gurgaon,1,7.9,0
557889,Maruti Suzuki,WAGON R,VXI 1.0 (O) BS-VI,PETROL,W b mist,15245,HATCHBACK,Manual,2021-01-11,2021,,575000.0,1.0,Haryana,SUSHIL CARS PVT. LTD,Gurgaon,0,8.1,0
557944,Honda,AMAZE,1.2 SMT I VTEC,PETROL,Silver,13614,SEDAN,Manual,2021-01-04,2021,,719000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.3,0
557947,Maruti Suzuki,ALTO K10,VXI AMT AIRBAG,PETROL,Silver,17546,HATCHBACK,Manual,2018-01-12,2018,,399000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.0,0
557964,Maruti Suzuki,VITARA BREZZA,VDi,DIESEL,White,73160,HATCHBACK,,2018-01-07,2018,,775000.0,2.0,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.9,0
557965,Maruti Suzuki,WAGON R 1.0,LXI AVANCE CNG EDITION,CNG,White,44684,HATCHBACK,Manual,2018-01-02,2018,,495000.0,1.0,Haryana,Shree Radha Krishna Motors,Gurgaon,1,8.0,0
557971,Toyota,PLATINUM ETIOS,VX,PETROL,White,37022,SEDAN,,2017-01-01,2017,,595000.0,1.0,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.7,0
557988,Volkswagen,POLO,COMFORTLINE 1.2L PETROL,PETROL,Silver,67469,HATCHBACK,Manual,2013-01-02,2013,,345000.0,2.0,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.6,0
558089,Hyundai,XCENT,SX 1.2,PETROL,Silver,63982,SEDAN,MANUAL,2016-01-06,2016,,437000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.8,0
558375,Maruti Suzuki,BALENO,ALPHA 1.3,PETROL,Pearl silver,49230,HATCHBACK,,2017-01-03,2017,,625000.0,1.0,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.9,0
558812,Mahindra,XUV500,W8,DIESEL,Black,36744,SUV,Manual,2015-01-04,2015,,725000.0,1.0,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.6,0
558824,Nissan,MICRA,XV PETROL,PETROL,White,33028,HATCHBACK,Manual,2013-01-01,2013,,325000.0,1.0,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.5,0
559079,Skoda,KUSHAQ,AMBITION 1.0L TSI MT,PETROL,White,7204,SUV,,2022-01-04,2022,,1277000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.1,0
559080,Tata,TIAGO,REVOTRON XZA PLUS,PETROL,Grey,12481,HATCHBACK,,2020-01-10,2020,,657000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.1,0
559081,Renault,KIGER,RXT PETROL MT 1.0L TURBO,PETROL,C.blue,18932,SUV,,2021-01-02,2021,,764000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.3,0
559082,Hyundai,ELITE I20,SPORTZ 1.2,PETROL,White,55926,HATCHBACK,manual,2017-01-02,2017,,575000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.8,0
559295,Hyundai,GRAND I10,SPORTZ AT 1.2 KAPPA VTVT,PETROL,Grey,50126,HATCHBACK,Automatic,2014-01-03,2014,,425000.0,1.0,Haryana,Car Chacha,Gurgaon,1,7.7,0
559296,Tata,TIAGO,REVOTRON XZ,PETROL,Silver,38231,HATCHBACK,,2017-01-12,2017,,515000.00000000006,1.0,Haryana,Car Chacha,Gurgaon,1,7.9,0
559298,Honda,BRIO,VX AT,PETROL,Silver,66340,HATCHBACK,Automatic,2015-01-05,2015,,480000.0,1.0,Haryana,Car Chacha,Gurgaon,1,7.8,0
533358,Honda,CITY 5TH GEN,V PETROL BS-VI,,Brown,22974,SEDAN,,2020-01-09,2020,,1047000.0000000001,1.0,Uttar Pradesh,Noida Car Point ll,Noida,1,7.9,0
533602,Honda,CITY,1.5 S MT,PETROL,White,50000,SEDAN,Manual,2010-01-08,2010,,325000.0,1.0,Uttar Pradesh,Noida Car Ghar,Noida,0,7.0,0
534024,Hyundai,GRAND I10,1.2 KAPPA SPORTZ,PETROL,White,49154,HATCHBACK,Manual,2018-01-02,2018,Company Fitted,580000.0,1.0,Uttar Pradesh,Heritage Expo car Sales Pvt Ltd,Noida,1,7.8,1
535644,Hyundai,ACCENT,EXECUTIVE,CNG,Red,55000,SEDAN,Manual,2011-01-05,2011,After Market,275000.0,2.0,Uttar Pradesh,Noida Car Ghar,Noida,0,7.0,1
536241,Maruti Suzuki,BALENO,DELTA 1.2,PETROL,Blue,84102,HATCHBACK,,2018-01-04,2018,,575000.0,1.0,Uttar Pradesh,Noida Car Ghar,Noida,1,7.9,0
536524,Maruti Suzuki,ALTO K10,VXI AMT,PETROL,Red,48327,HATCHBACK,Manual,2015-01-05,2015,,350000.0,1.0,Uttar Pradesh,Heritage Expo car Sales Pvt Ltd,Noida,1,7.4,0
536562,Maruti Suzuki,ALTO K10,VXI AMT,PETROL,White,24931,HATCHBACK,Manual,2017-01-12,2017,,400000.0,1.0,Uttar Pradesh,Heritage Expo car Sales Pvt Ltd,Noida,1,7.7,0
537015,Ford,ASPIRE,TITANIUM 1.2 TI-VCT O,PETROL,White,29060,SEDAN,,2016-01-12,2016,,475000.0,2.0,Uttar Pradesh,Noida Car Ghar,Noida,1,7.6,0
541723,Honda,CITY(2008-2011),1.5 V AT,PETROL,Beige,78000,SEDAN,,2011-01-08,2011,,375000.0,2.0,Uttar Pradesh,Noida Car Ghar,Noida,0,6.9,0
541873,Mahindra,THAR,LX 4-STR CONVERTIBLE DIESEL AT,DIESEL,B.green,31745,SUV,,2021-01-01,2021,,1591000.0,1.0,Uttar Pradesh,Noida Car Point ll,Noida,1,8.0,0
543206,Ford,ECOSPORT,TITANIUM 1.5 TI VCT,PETROL,White,60208,SUV,Manual,2017-01-07,2017,,687000.0,1.0,Uttar Pradesh,Noida Car Point ll,Noida,1,8.1,0
544484,Maruti Suzuki,WAGON R 1.0,VXI,PETROL,Blue,22000,HATCHBACK,Manual,2010-01-10,2010,,195000.0,1.0,Uttar Pradesh,Noida Car Ghar,Noida,0,7.7,0
545377,Hyundai,VERNA,1.6 SX CRDI AT,DIESEL,Blue,82788,SEDAN,AUTOMATIC,2014-01-04,2014,,495000.0,2.0,Uttar Pradesh,Noida Car Ghar,Noida,1,7.7,0
545587,Tata,HARRIER,XT,DIESEL,White,16316,SUV,,2019-01-10,2019,,1491000.0,1.0,Uttar Pradesh,Noida Car Point ll,Noida,1,8.0,0
546435,Toyota,COROLLA ALTIS,1.8 G,PETROL,Grey,65242,SEDAN,Manual,2016-01-05,2016,,1075000.0,2.0,Uttar Pradesh,Noida Car Ghar,Noida,1,7.8,0
547125,Skoda,RAPID,1.5 TDI CR AMBITION,DIESEL,Brown,72287,SEDAN,Automatic,2017-01-10,2017,,729000.0,1.0,Uttar Pradesh,Noida Car Point ll,Noida,1,8.0,0
547227,Ford,ASPIRE(2015_2018),TITANIUM 1.2 TI-VCT,PETROL,Smoke grey,62659,SEDAN,,2017-01-05,2017,,487000.0,1.0,Uttar Pradesh,Noida Car Point ll,Noida,1,7.9,0
547548,Maruti Suzuki,CIAZ(2018-2020),DELTA 1.3 HYBRID,PETROL,Silky silver,52058,SEDAN,,2018-01-08,2018,,775000.0,1.0,Uttar Pradesh,Noida Car Ghar,Noida,1,8.0,0
547870,Honda,AMAZE,1.2 S I-VTEC,PETROL,White,19358,SEDAN,Manual,2020-01-01,2020,,687000.0,1.0,Uttar Pradesh,Noida Car Point ll,Noida,1,8.1,0
548354,Honda,CITY,1.5 S MT,PETROL,White,65000,SEDAN,Manual,2014-01-11,2014,,545000.0,1.0,Uttar Pradesh,Adharshiya Motors,Noida,0,7.5,0
548725,Hyundai,GRAND I10,SPORTZ 1.2 KAPPA VTVT,PETROL,Red,62059,HATCHBACK,Manual,2016-01-01,2016,,467000.0,1.0,Uttar Pradesh,Noida Car Point ll,Noida,1,8.0,0
548733,Tata,NEXON,XZA PLUS PETROL,PETROL,Orange,52613,HATCHBACK,,2018-01-06,2018,,847000.0000000001,1.0,Uttar Pradesh,Noida Car Point ll,Noida,1,7.8,0
549831,Honda,AMAZE,SX MT [DIESEL],DIESEL,Silver,127000,SEDAN,MANUAL,2014-01-11,2014,,350000.0,2.0,Uttar Pradesh,Adharshiya Motors,Noida,0,7.6,0
549864,Volkswagen,VENTO,TRENDLINE PETROL,PETROL,Silver,70000,SEDAN,Manual,2011-01-03,2011,,275000.0,1.0,Uttar Pradesh,Noida Car Ghar,Noida,0,7.6,0
549900,Hyundai,VERNA,1.6 VTVT SX O,PETROL,Silver,78000,SEDAN,Manual,2011-01-05,2011,,355000.0,2.0,Uttar Pradesh,Noida Car Ghar,Noida,0,7.4,0
550328,Honda,AMAZE,1.2 SMT I VTEC,PETROL,Silver,2015,SEDAN,Manual,2021-01-08,2021,,725000.0,1.0,Uttar Pradesh,Noida Car Ghar,Noida,1,8.3,0
550359,Hyundai,I10,MAGNA 1.1 IRDE2,CNG,White,63000,HATCHBACK,Manual,2012-01-05,2012,,254999.99999999997,1.0,Uttar Pradesh,Noida Car Ghar,Noida,0,7.2,0
550471,Maruti Suzuki,ALTO K10,VXI AMT,PETROL,Silver,60577,HATCHBACK,Manual,2015-01-02,2015,,373000.0,1.0,Uttar Pradesh,Noida Car Point ll,Noida,1,7.4,0
550481,Jeep,COMPASS,LONGITUDE 2.0 DIESEL,DIESEL,White,68635,SUV,,2018-01-08,2018,,1145000.0,1.0,Uttar Pradesh,Noida Car Ghar,Noida,1,7.7,0
550902,Honda,CITY,1.5 V MT,PETROL,White,67650,SEDAN,Manual,2017-01-02,2017,,795000.0,1.0,Uttar Pradesh,Noida Car Ghar,Noida,1,7.8,0
550963,Honda,JAZZ,SELECT,PETROL,Brown,85000,HATCHBACK,Manual,2012-01-06,2012,,350000.0,1.0,Uttar Pradesh,Adharshiya Motors,Noida,0,7.3,0
551736,Tata,TIAGO,XZ,PETROL,Red,70000,HATCHBACK,,2016-01-05,2016,,425000.0,1.0,Uttar Pradesh,Noida Car Ghar,Noida,0,7.7,0
551872,Jeep,COMPASS,LIMITED 2.0 DIESEL,DIESEL,White,51654,SUV,,2018-01-01,2018,,1277000.0,1.0,Uttar Pradesh,Noida Car Point ll,Noida,1,7.9,0
552511,Volkswagen,POLO,COMFORTLINE 1.2L PETROL,PETROL,White,72000,HATCHBACK,Manual,2012-01-05,2012,,350000.0,2.0,Uttar Pradesh,Adharshiya Motors,Noida,0,7.7,0
552652,Mahindra,SCORPIO,VLX 2WD BS IV,DIESEL,White,73429,SUV,Manual,2014-01-04,2014,,500000.0,1.0,Uttar Pradesh,Adharshiya Motors,Noida,1,7.5,0
552757,Mahindra,XUV500(2015_2017),W4,DIESEL,Black,64629,SUV,,2017-01-03,2017,,836999.9999999999,1.0,Uttar Pradesh,Noida Car Point ll,Noida,1,7.9,0
552766,Honda,WR V,VX MT PETROL,PETROL,White,15468,SUV,,2018-01-11,2018,,836999.9999999999,1.0,Uttar Pradesh,Noida Car Point ll,Noida,1,7.7,0
552816,Hyundai,VENUE,SX PLUS 1.0 TURBO DCT,PETROL,White,33598,SUV,,2019-01-06,2019,,1047000.0000000001,1.0,Uttar Pradesh,Noida Car Point ll,Noida,1,7.6,0
552901,Maruti Suzuki,VITARA BREZZA,LDI,DIESEL,Silver,69100,HATCHBACK,,2017-01-11,2017,,675000.0,1.0,Uttar Pradesh,Noida Car Ghar,Noida,1,7.9,0
553109,Tata,TIAGO,XM,PETROL,Other,58887,HATCHBACK,,2016-01-11,2016,,380000.0,1.0,Uttar Pradesh,Adharshiya Motors,Noida,0,7.8,0
553127,Volkswagen,VENTO,HIGHLINE 1.6 PETROL,PETROL,Black,46897,SEDAN,Automatic,2011-01-02,2011,,350000.0,1.0,Uttar Pradesh,Adharshiya Motors,Noida,0,7.2,0
553390,Honda,CITY,1.5 V MT,PETROL,White,81617,SEDAN,Manual,2014-01-03,2014,,555000.0,1.0,Uttar Pradesh,Noida Car Ghar,Noida,1,7.4,0
554416,Maruti Suzuki,SWIFT,VXI,PETROL,Silver,23389,HATCHBACK,Manual,2013-01-07,2013,,395000.0,2.0,Uttar Pradesh,Noida Car Ghar,Noida,1,7.7,0
554485,Hyundai,CRETA,1.6 VTVT S,PETROL,White,6141,COMPACTSUV,Automatic,2016-01-03,2016,,894999.9999999999,1.0,Uttar Pradesh,Noida Car Ghar,Noida,1,7.4,0
554565,Maruti Suzuki,VITARA BREZZA,VDI,DIESEL,Red,84000,HATCHBACK,,2017-01-11,2017,,655000.0,1.0,Uttar Pradesh,Noida Car Ghar,Noida,0,8.0,0
554823,Maruti Suzuki,WAGON R 1.0,VXI +,PETROL,White,62862,HATCHBACK,Manual,2018-01-03,2018,,465000.00000000006,1.0,Uttar Pradesh,Adharshiya Motors,Noida,1,8.0,0
555022,Tata,TIGOR,REVOTRON XZ,PETROL,Silver,53711,SEDAN,,2018-01-01,2018,,567000.0,1.0,Uttar Pradesh,Noida Car Point ll,Noida,1,7.7,0
555250,Hyundai,I20,SPORTZ 1.2 O,PETROL,White,52764,HATCHBACK,Manual,2013-01-10,2013,,365000.0,2.0,Uttar Pradesh,Adharshiya Motors,Noida,1,7.5,0
555322,Hyundai,XCENT(2014-2017),VTVT + ABS,PETROL,Silver,55951,SEDAN,,2015-01-03,2015,,449000.0,1.0,Uttar Pradesh,Noida Car Point ll,Noida,1,7.7,0
555323,Tata,NEXON,XM,PETROL,Grey,31661,HATCHBACK,,2019-01-04,2019,,743000.0,1.0,Uttar Pradesh,Noida Car Point ll,Noida,1,8.0,0
555558,Ford,ECOSPORT,TREND 1.5 TDCI,DIESEL,Silver,77953,SUV,Manual,2015-01-11,2015,,445000.0,1.0,Uttar Pradesh,Noida Car Ghar,Noida,1,7.7,0
555783,Audi,A6,3.0 TFSI QUATTRO,PETROL,Black,60000,SEDAN,Automatic,2010-01-02,2010,,675000.0,2.0,Uttar Pradesh,Noida Car Ghar,Noida,0,6.5,0
555785,Toyota,ETIOS,GD,DIESEL,Grey,55129,SEDAN,Manual,2014-01-03,2014,,455000.0,1.0,Uttar Pradesh,Noida Car Ghar,Noida,1,7.6,0
555790,Volkswagen,POLO,TRENDLINE 1.2L PETROL,PETROL,White,60000,HATCHBACK,Manual,2011-01-06,2011,,254999.99999999997,2.0,Uttar Pradesh,Noida Car Ghar,Noida,0,7.3,0
555791,Maruti Suzuki,SWIFT,VXI,PETROL,Grey,60000,HATCHBACK,Manual,2013-01-03,2013,,355000.0,1.0,Uttar Pradesh,Noida Car Ghar,Noida,0,7.8,0
555797,Hyundai,EON,MAGNA PLUS,PETROL,Silky silver,40000,HATCHBACK,Manual,2013-01-02,2013,,225000.0,2.0,Uttar Pradesh,Noida Car Ghar,Noida,0,7.2,0
555805,Maruti Suzuki,BALENO,DELTA,PETROL,Blue,74878,HATCHBACK,,2019-01-01,2019,,625000.0,1.0,Uttar Pradesh,Noida Car Ghar,Noida,1,7.9,0
555807,Maruti Suzuki,BALENO,DELTA (A/T),PETROL,Grey,37901,HATCHBACK,,2015-01-10,2015,,575000.0,2.0,Uttar Pradesh,Noida Car Ghar,Noida,1,7.4,0
556028,Tata,NEXON,XZ PLUS,PETROL,Cherry red,10728,HATCHBACK,,2020-01-12,2020,,965000.0,1.0,Uttar Pradesh,Adharshiya Motors,Noida,1,7.9,0
556037,Volkswagen,POLO,HIGHLINE1.2L PETROL,CNG,White,66000,HATCHBACK,Manual,2012-01-01,2012,After Market,365000.0,1.0,Uttar Pradesh,Adharshiya Motors,Noida,0,7.3,1
556127,Tata,TIAGO,REVOTRON XZ PLUS,PETROL,Ocean blue,33468,HATCHBACK,,2019-01-04,2019,,537000.0,1.0,Uttar Pradesh,Noida Car Point ll,Noida,1,7.7,0
556128,Mahindra,MARAZZO,M4 7 STR,DIESEL,Silver,40035,MPV,,2018-01-08,2018,,997000.0000000001,1.0,Uttar Pradesh,Noida Car Point ll,Noida,1,7.6,0
556133,Maruti Suzuki,DZIRE,ZXI AMT,PETROL,White,22652,SEDAN,,2018-01-07,2018,,773000.0,1.0,Uttar Pradesh,Noida Car Point ll,Noida,1,7.8,0
556487,Ford,ECOSPORT,TITANIUM 1.5 TI VCT AT,PETROL,Red,80752,SUV,Automatic,2015-01-01,2015,,725000.0,1.0,Uttar Pradesh,Noida Car Ghar,Noida,1,7.6,0
556494,Volkswagen,POLO,COMFORTLINE 1.2L PETROL,PETROL,White,72000,HATCHBACK,Manual,2011-01-06,2011,,299000.0,2.0,Uttar Pradesh,Adharshiya Motors,Noida,0,7.6,0
556509,Maruti Suzuki,SWIFT,LXI,PETROL,Silky silver,67476,HATCHBACK,Manual,2019-01-08,2019,,545000.0,1.0,Uttar Pradesh,Noida Car Ghar,Noida,1,8.0,0
556534,Honda,JAZZ,1.2 SVMT,PETROL,Cherry red,62000,HATCHBACK,Manual,2017-01-02,2017,,540000.0,1.0,Uttar Pradesh,Adharshiya Motors,Noida,0,8.0,0
556621,Volkswagen,VENTO,COMFORTLINE PETROL,PETROL,Blue,60000,Sedan,Automatic,2013-01-02,2013,,395000.0,1.0,Uttar Pradesh,Adharshiya Motors,Noida,0,7.8,0
556739,Tata,TIAGO,XZ,PETROL,Orange,74130,HATCHBACK,,2016-01-05,2016,,395000.0,1.0,Uttar Pradesh,Adharshiya Motors,Noida,1,7.7,0
556757,Renault,KWID,RXL,PETROL,Dark grey,18586,HATCHBACK,,2017-01-11,2017,,325000.0,1.0,Uttar Pradesh,Adharshiya Motors,Noida,0,8.0,0
556835,Maruti Suzuki,WAGON R,LXI,CNG,White,40000,HATCHBACK,Manual,2012-01-01,2012,,275000.0,1.0,Uttar Pradesh,Noida Car Ghar,Noida,0,7.6,0
556879,Toyota,ETIOS,GD,DIESEL,Silver,48358,SEDAN,Manual,2014-01-03,2014,,484999.99999999994,1.0,Uttar Pradesh,Noida Car Ghar,Noida,1,7.9,0
556899,Honda,CITY,1.5 S MT,PETROL,Brown,47644,SEDAN,Manual,2013-01-05,2013,,395000.0,2.0,Uttar Pradesh,Noida Car Ghar,Noida,1,7.6,0
556978,Mahindra,XUV500,W4,DIESEL,White,33495,SUV,Manual,2017-01-01,2017,,877000.0,1.0,Uttar Pradesh,Noida Car Point ll,Noida,1,8.1,0
556979,Hyundai,ELANTRA,1.6 SX O,PETROL,Silky silver,43000,SEDAN,M,2017-01-01,2017,,1187000.0,1.0,Uttar Pradesh,Noida Car Point ll,Noida,0,7.5,0
557218,Honda,CITY,SV MT PETROL,PETROL,Dark grey,72372,SEDAN,Manual,2016-01-11,2016,,695000.0,1.0,Uttar Pradesh,Adharshiya Motors,Noida,1,7.8,0
557240,Jeep,COMPASS,LIMITED 1.4 PETROL AT,PETROL,White,70254,SUV,,2017-01-12,2017,,1495000.0,1.0,Uttar Pradesh,Adharshiya Motors,Noida,1,7.5,0
557373,Honda,JAZZ,S,PETROL,White,66297,HATCHBACK,Manual,2016-01-11,2016,,495000.0,1.0,Uttar Pradesh,Adharshiya Motors,Noida,1,8.0,0
557380,Toyota,ETIOS CROSS,1.2 G,PETROL,Dark grey,41500,SUV,,2015-01-07,2015,,484999.99999999994,1.0,Uttar Pradesh,Adharshiya Motors,Noida,0,7.4,0
557384,Nissan,MICRA ACTIVE,XV,PETROL,Silver,30000,HATCHBACK,Manual,2017-01-11,2017,,450000.0,1.0,Uttar Pradesh,Adharshiya Motors,Noida,0,8.0,0
557449,Maruti Suzuki,BALENO,Delta (A/T),PETROL,Blue,66000,HATCHBACK,,2016-01-03,2016,,565000.0,1.0,Uttar Pradesh,Adharshiya Motors,Noida,0,7.6,0
557469,Honda,WR V,VX MT PETROL,PETROL,White,66138,SUV,,2017-01-11,2017,,750000.0,1.0,Uttar Pradesh,Adharshiya Motors,Noida,1,7.7,0
557500,Toyota,COROLLA ALTIS,1.8 G,PETROL,Silver,70000,SEDAN,Manual,2012-01-05,2012,,475000.0,1.0,Uttar Pradesh,Noida Car Ghar,Noida,0,7.7,0
557557,Hyundai,VERNA,1.4 VTVT EX,PETROL,Black,38634,SEDAN,Manual,2019-01-11,2019,,825000.0,2.0,Uttar Pradesh,Adharshiya Motors,Noida,1,7.8,0
558051,Skoda,OCTAVIA,1.4 TSI AMBITION PLUS,PETROL,Black,59257,SEDAN,Automatic,2016-01-04,2016,,992000.0,1.0,Uttar Pradesh,Noida Car Point ll,Noida,1,7.6,0
558201,Tata,TIGOR,REVOTRON XZ,PETROL,Red,23609,SEDAN,,2018-01-09,2018,,592000.0,1.0,Uttar Pradesh,Noida Car Point ll,Noida,1,7.8,0
559172,Hyundai,I10,MAGNA 1.1 IRDE2,CNG,Grey,38000,HATCHBACK,Manual,2015-01-08,2015,After Market,355000.0,2.0,Uttar Pradesh,Noida Car Ghar,Noida,0,7.5,1
559210,Maruti Suzuki,SWIFT,LXI,PETROL,Grey,19129,HATCHBACK,Manual,2019-01-02,2019,,545000.0,1.0,Uttar Pradesh,Noida Car Ghar,Noida,1,7.8,0
559306,Hyundai,VENUE,SX O 1.0 TURBO IMT,PETROL,White,32999,SUV,,2020-01-03,2020,,795000.0,1.0,Uttar Pradesh,Adharshiya Motors,Noida,1,8.0,0
559333,Jeep,COMPASS,SPORT PLUS 1.4 PETROL,PETROL,Black,28528,SUV,,2020-01-11,2020,,1495000.0,1.0,Uttar Pradesh,Adharshiya Motors,Noida,1,7.9,0
559404,Hyundai,GRAND I10,SPORTZ 1.2 KAPPA VTVT,PETROL,White,61999,HATCHBACK,Manual,2017-01-09,2017,,484999.99999999994,1.0,Uttar Pradesh,Adharshiya Motors,Noida,1,7.7,0
