id,company,model,variant,fueltype,colour,kilometer,bodystyle,transmissiontype,manufacturedate,modelyear,cngkit,price,owner,dealerstate,dealername,city,warranty,qualityscore,car_age
557913,Skoda,Kodiaq,Style Tdi 4X4 At,Diesel,Black,85350,Suv,Nan,01-11-2017,2017,Nan,21 Lakhs,2Nd Owner,Haryana,Sushil Cars Pvt. Ltd,Gurgaon,0,7.7,8
557944,Honda,Amaze,1.2 Smt I Vtec,Petrol,Silver,13614,Sedan,Manual,01-04-2021,2021,Nan,7.19 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.3,4
557947,Maruti Suzuki,Alto K10,Vxi Amt Airbag,Petrol,Silver,17546,Hatchback,Nan,01-12-2018,2018,Nan,3.99 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.0,7
557964,Maruti Suzuki,Vitara Brezza,Vdi,Diesel,White,73160,Hatchback,Nan,01-07-2018,2018,Nan,7.75 Lakhs,2Nd Owner,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.9,7
557965,Maruti Suzuki,Wagon R 1.0,Lxi Avance Cng Edition,Cng,White,44684,Hatchback,Nan,01-02-2018,2018,Nan,4.95 Lakhs,1St Owner,Haryana,Shree Radha Krishna Motors,Gurgaon,1,8.0,7
557971,Toyota,Platinum Etios,Vx,Petrol,White,37022,Sedan,Nan,01-01-2017,2017,Nan,5.95 Lakhs,1St Owner,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.7,8
557988,Volkswagen,Polo,Comfortline 1.2L Petrol,Petrol,Silver,67469,Hatchback,Manual,01-02-2013,2013,Nan,3.45 Lakhs,2Nd Owner,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.6,12
558089,Hyundai,Xcent,Sx 1.2,Petrol,Silver,63982,Sedan,Manual,01-06-2016,2016,Nan,4.37 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.8,9
558375,Maruti Suzuki,Baleno,Alpha 1.3,Petrol,Pearl Silver,49230,Hatchback,Nan,01-03-2017,2017,Nan,6.25 Lakhs,1St Owner,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.9,8
558812,Mahindra,Xuv500,W8,Diesel,Black,36744,Suv,Manual,01-04-2015,2015,Nan,7.25 Lakhs,1St Owner,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.6,10
558824,Nissan,Micra,Xv Petrol,Petrol,White,33028,Hatchback,Manual,01-01-2013,2013,Nan,3.25 Lakhs,1St Owner,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.5,12
559079,Skoda,Kushaq,Ambition 1.0L Tsi Mt,Petrol,White,7204,Suv,Nan,01-04-2022,2022,Nan,12.77 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.1,3
559080,Tata,Tiago,Revotron Xza Plus,Petrol,Grey,12481,Hatchback,Nan,01-10-2020,2020,Nan,6.57 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.1,5
559081,Renault,Kiger,Rxt Petrol Mt 1.0L Turbo,Petrol,C.Blue,18932,Suv,Nan,01-02-2021,2021,Nan,7.64 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.3,4
559082,Hyundai,Elite I20,Sportz 1.2,Petrol,White,55926,Hatchback,Manual,01-02-2017,2017,Nan,5.75 Lakhs,1St Owner,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.8,8
559295,Hyundai,Grand I10,Sportz At 1.2 Kappa Vtvt,Petrol,Grey,50126,Hatchback,Automatic,01-03-2014,2014,Nan,4.25 Lakhs,1St Owner,Haryana,Car Chacha,Gurgaon,1,7.7,11
559296,Tata,Tiago,Revotron Xz,Petrol,Silver,38231,Hatchback,Nan,01-12-2017,2017,Nan,5.15 Lakhs,1St Owner,Haryana,Car Chacha,Gurgaon,1,7.9,8
559298,Honda,Brio,Vx At,Petrol,Silver,66340,Hatchback,Automatic,01-05-2015,2015,Nan,4.8 Lakhs,1St Owner,Haryana,Car Chacha,Gurgaon,1,7.8,10
533358,Honda,City 5Th Gen,V Petrol Bs-Vi,Nan,Brown,22974,Sedan,Nan,01-09-2020,2020,Nan,10.47 Lakhs,1St Owner,Uttar Pradesh,Noida Car Point Ll,Noida,1,7.9,5
533602,Honda,City,1.5 S Mt,Petrol,White,50000,Sedan,Manual,01-08-2010,2010,Nan,3.25 Lakhs,1St Owner,Uttar Pradesh,Noida Car Ghar,Noida,0,7.0,15
534024,Hyundai,Grand I10,1.2 Kappa Sportz,Petrol,White,49154,Hatchback,Manual,01-02-2018,2018,Company Fitted,5.8 Lakhs,1St Owner,Uttar Pradesh,Heritage Expo Car Sales Pvt Ltd,Noida,1,7.8,7
535644,Hyundai,Accent,Executive,Cng,Red,55000,Sedan,Manual,01-05-2011,2011,After Market,2.75 Lakhs,2Nd Owner,Uttar Pradesh,Noida Car Ghar,Noida,0,7.0,14
536241,Maruti Suzuki,Baleno,Delta 1.2,Petrol,Blue,84102,Hatchback,Nan,01-04-2018,2018,Nan,5.75 Lakhs,1St Owner,Uttar Pradesh,Noida Car Ghar,Noida,1,7.9,7
536524,Maruti Suzuki,Alto K10,Vxi Amt,Petrol,Red,48327,Hatchback,Nan,01-05-2015,2015,Nan,3.5 Lakhs,1St Owner,Uttar Pradesh,Heritage Expo Car Sales Pvt Ltd,Noida,1,7.4,10
536562,Maruti Suzuki,Alto K10,Vxi Amt,Petrol,White,24931,Hatchback,Nan,01-12-2017,2017,Nan,4 Lakhs,1St Owner,Uttar Pradesh,Heritage Expo Car Sales Pvt Ltd,Noida,1,7.7,8
537015,Ford,Aspire,Titanium 1.2 Ti-Vct O,Petrol,White,29060,Sedan,Nan,01-12-2016,2016,Nan,4.75 Lakhs,2Nd Owner,Uttar Pradesh,Noida Car Ghar,Noida,1,7.6,9
541723,Honda,City(2008-2011),1.5 V At,Petrol,Beige,78000,Sedan,Nan,01-08-2011,2011,Nan,3.75 Lakhs,2Nd Owner,Uttar Pradesh,Noida Car Ghar,Noida,0,6.9,14
541873,Mahindra,Thar,Lx 4-Str Convertible Diesel At,Diesel,B.Green,31745,Suv,Nan,01-01-2021,2021,Nan,15.91 Lakhs,1St Owner,Uttar Pradesh,Noida Car Point Ll,Noida,1,8.0,4
543206,Ford,Ecosport,Titanium 1.5 Ti Vct,Petrol,White,60208,Suv,Manual,01-07-2017,2017,Nan,6.87 Lakhs,1St Owner,Uttar Pradesh,Noida Car Point Ll,Noida,1,8.1,8
544484,Maruti Suzuki,Wagon R 1.0,Vxi,Petrol,Blue,22000,Hatchback,Manual,01-10-2010,2010,Nan,1.95 Lakhs,1St Owner,Uttar Pradesh,Noida Car Ghar,Noida,0,7.7,15
545377,Hyundai,Verna,1.6 Sx Crdi At,Diesel,Blue,82788,Sedan,Automatic,01-04-2014,2014,Nan,4.95 Lakhs,2Nd Owner,Uttar Pradesh,Noida Car Ghar,Noida,1,7.7,11
545587,Tata,Harrier,Xt,Diesel,White,16316,Suv,Nan,01-10-2019,2019,Nan,14.91 Lakhs,1St Owner,Uttar Pradesh,Noida Car Point Ll,Noida,1,8.0,6
546423,Toyota,Innova Crysta,Touring Sport Petrol At,Petrol,Red,43785,Mpv,Nan,01-05-2017,2017,Nan,18.75 Lakhs,1St Owner,Uttar Pradesh,Noida Car Ghar,Noida,1,7.6,8
546435,Toyota,Corolla Altis,1.8 G,Petrol,Grey,65242,Sedan,Manual,01-05-2016,2016,Nan,10.75 Lakhs,2Nd Owner,Uttar Pradesh,Noida Car Ghar,Noida,1,7.8,9
547125,Skoda,Rapid,1.5 Tdi Cr Ambition,Diesel,Brown,72287,Sedan,Nan,01-10-2017,2017,Nan,7.29 Lakhs,1St Owner,Uttar Pradesh,Noida Car Point Ll,Noida,1,8.0,8
547227,Ford,Aspire(2015_2018),Titanium 1.2 Ti-Vct,Petrol,Smoke Grey,62659,Sedan,Nan,01-05-2017,2017,Nan,4.87 Lakhs,1St Owner,Uttar Pradesh,Noida Car Point Ll,Noida,1,7.9,8
547548,Maruti Suzuki,Ciaz(2018-2020),Delta 1.3 Hybrid,Petrol,Silky Silver,52058,Sedan,Nan,01-08-2018,2018,Nan,7.75 Lakhs,1St Owner,Uttar Pradesh,Noida Car Ghar,Noida,1,8.0,7
547870,Honda,Amaze,1.2 S I-Vtec,Petrol,White,19358,Sedan,Nan,01-01-2020,2020,Nan,6.87 Lakhs,1St Owner,Uttar Pradesh,Noida Car Point Ll,Noida,1,8.1,5
548354,Honda,City,1.5 S Mt,Petrol,White,65000,Sedan,Manual,01-11-2014,2014,Nan,5.45 Lakhs,1St Owner,Uttar Pradesh,Adharshiya Motors,Noida,0,7.5,11
548725,Hyundai,Grand I10,Sportz 1.2 Kappa Vtvt,Petrol,Red,62059,Hatchback,Manual,01-01-2016,2016,Nan,4.67 Lakhs,1St Owner,Uttar Pradesh,Noida Car Point Ll,Noida,1,8.0,9
548733,Tata,Nexon,Xza Plus Petrol,Petrol,Orange,52613,Hatchback,Nan,01-06-2018,2018,Nan,8.47 Lakhs,1St Owner,Uttar Pradesh,Noida Car Point Ll,Noida,1,7.8,7
549831,Honda,Amaze,Sx Mt [Diesel],Diesel,Silver,123901,Sedan,Manual,01-11-2014,2014,Nan,3.5 Lakhs,2Nd Owner,Uttar Pradesh,Adharshiya Motors,Noida,0,7.6,11
549864,Volkswagen,Vento,Trendline Petrol,Petrol,Silver,70000,Sedan,Manual,01-03-2011,2011,Nan,2.75 Lakhs,1St Owner,Uttar Pradesh,Noida Car Ghar,Noida,0,7.6,14
549900,Hyundai,Verna,1.6 Vtvt Sx O,Petrol,Silver,78000,Sedan,Nan,01-05-2011,2011,Nan,3.55 Lakhs,2Nd Owner,Uttar Pradesh,Noida Car Ghar,Noida,0,7.4,14
550328,Honda,Amaze,1.2 Smt I Vtec,Petrol,Silver,2015,Sedan,Manual,01-08-2021,2021,Nan,7.25 Lakhs,1St Owner,Uttar Pradesh,Noida Car Ghar,Noida,1,8.3,4
550359,Hyundai,I10,Magna 1.1 Irde2,Cng,White,63000,Hatchback,Manual,01-05-2012,2012,Nan,2.55 Lakhs,1St Owner,Uttar Pradesh,Noida Car Ghar,Noida,0,7.2,13
550471,Maruti Suzuki,Alto K10,Vxi Amt,Petrol,Silver,60577,Hatchback,Nan,01-02-2015,2015,Nan,3.73 Lakhs,1St Owner,Uttar Pradesh,Noida Car Point Ll,Noida,1,7.4,10
550481,Jeep,Compass,Longitude 2.0 Diesel,Diesel,White,68635,Suv,Nan,01-08-2018,2018,Nan,11.45 Lakhs,1St Owner,Uttar Pradesh,Noida Car Ghar,Noida,1,7.7,7
550902,Honda,City,1.5 V Mt,Petrol,White,67650,Sedan,Manual,01-02-2017,2017,Nan,7.95 Lakhs,1St Owner,Uttar Pradesh,Noida Car Ghar,Noida,1,7.8,8
550963,Honda,Jazz,Select,Petrol,Brown,85000,Hatchback,Manual,01-06-2012,2012,Nan,3.5 Lakhs,1St Owner,Uttar Pradesh,Adharshiya Motors,Noida,0,7.3,13
551736,Tata,Tiago,Xz,Petrol,Red,70000,Hatchback,Nan,01-05-2016,2016,Nan,4.25 Lakhs,1St Owner,Uttar Pradesh,Noida Car Ghar,Noida,0,7.7,9
551872,Jeep,Compass,Limited 2.0 Diesel,Diesel,White,51654,Suv,Nan,01-01-2018,2018,Nan,12.77 Lakhs,1St Owner,Uttar Pradesh,Noida Car Point Ll,Noida,1,7.9,7
552511,Volkswagen,Polo,Comfortline 1.2L Petrol,Petrol,White,72000,Hatchback,Manual,01-05-2012,2012,Nan,3.5 Lakhs,2Nd Owner,Uttar Pradesh,Adharshiya Motors,Noida,0,7.7,13
552652,Mahindra,Scorpio,Vlx 2Wd Bs Iv,Diesel,White,73429,Suv,Manual,01-04-2014,2014,Nan,5 Lakhs,1St Owner,Uttar Pradesh,Adharshiya Motors,Noida,1,7.5,11
552757,Mahindra,Xuv500(2015_2017),W4,Diesel,Black,64629,Suv,Nan,01-03-2017,2017,Nan,8.37 Lakhs,1St Owner,Uttar Pradesh,Noida Car Point Ll,Noida,1,7.9,8
552766,Honda,Wr V,Vx Mt Petrol,Petrol,White,15468,Suv,Nan,01-11-2018,2018,Nan,8.37 Lakhs,1St Owner,Uttar Pradesh,Noida Car Point Ll,Noida,1,7.7,7
552816,Hyundai,Venue,Sx Plus 1.0 Turbo Dct,Petrol,White,33598,Suv,Nan,01-06-2019,2019,Nan,10.47 Lakhs,1St Owner,Uttar Pradesh,Noida Car Point Ll,Noida,1,7.6,6
552901,Maruti Suzuki,Vitara Brezza,Ldi,Diesel,Silver,69100,Hatchback,Nan,01-11-2017,2017,Nan,6.75 Lakhs,1St Owner,Uttar Pradesh,Noida Car Ghar,Noida,1,7.9,8
553109,Tata,Tiago,Xm,Petrol,Other,58887,Hatchback,Nan,01-11-2016,2016,Nan,3.8 Lakhs,1St Owner,Uttar Pradesh,Adharshiya Motors,Noida,0,7.8,9
553127,Volkswagen,Vento,Highline 1.6 Petrol,Petrol,Black,46897,Sedan,Nan,01-02-2011,2011,Nan,3.5 Lakhs,1St Owner,Uttar Pradesh,Adharshiya Motors,Noida,0,7.2,14
553390,Honda,City,1.5 V Mt,Petrol,White,81617,Sedan,Manual,01-03-2014,2014,Nan,5.55 Lakhs,1St Owner,Uttar Pradesh,Noida Car Ghar,Noida,1,7.4,11
554416,Maruti Suzuki,Swift,Vxi,Petrol,Silver,23389,Hatchback,Manual,01-07-2013,2013,Nan,3.95 Lakhs,2Nd Owner,Uttar Pradesh,Noida Car Ghar,Noida,1,7.7,12
554485,Hyundai,Creta,1.6 Vtvt S,Petrol,White,6141,Compactsuv,Nan,01-03-2016,2016,Nan,8.95 Lakhs,1St Owner,Uttar Pradesh,Noida Car Ghar,Noida,1,7.4,9
554565,Maruti Suzuki,Vitara Brezza,Vdi,Diesel,Red,84000,Hatchback,Nan,01-11-2017,2017,Nan,6.55 Lakhs,1St Owner,Uttar Pradesh,Noida Car Ghar,Noida,0,8.0,8
554823,Maruti Suzuki,Wagon R 1.0,Vxi +,Petrol,White,62862,Hatchback,Nan,01-03-2018,2018,Nan,4.65 Lakhs,1St Owner,Uttar Pradesh,Adharshiya Motors,Noida,1,8.0,7
555022,Tata,Tigor,Revotron Xz,Petrol,Silver,53711,Sedan,Nan,01-01-2018,2018,Nan,5.67 Lakhs,1St Owner,Uttar Pradesh,Noida Car Point Ll,Noida,1,7.7,7
555250,Hyundai,I20,Sportz 1.2 O,Petrol,White,52764,Hatchback,Manual,01-10-2013,2013,Nan,3.65 Lakhs,2Nd Owner,Uttar Pradesh,Adharshiya Motors,Noida,1,7.5,12
555322,Hyundai,Xcent(2014-2017),Vtvt + Abs,Petrol,Silver,55951,Sedan,Nan,01-03-2015,2015,Nan,4.49 Lakhs,1St Owner,Uttar Pradesh,Noida Car Point Ll,Noida,1,7.7,10
555323,Tata,Nexon,Xm,Petrol,Grey,31661,Hatchback,Nan,01-04-2019,2019,Nan,7.43 Lakhs,1St Owner,Uttar Pradesh,Noida Car Point Ll,Noida,1,8.0,6
555558,Ford,Ecosport,Trend 1.5 Tdci,Diesel,Silver,77953,Suv,Manual,01-11-2015,2015,Nan,4.45 Lakhs,1St Owner,Uttar Pradesh,Noida Car Ghar,Noida,1,7.7,10
555783,Audi,A6,3.0 Tfsi Quattro,Petrol,Black,60000,Sedan,Automatic,01-02-2010,2010,Nan,6.75 Lakhs,2Nd Owner,Uttar Pradesh,Noida Car Ghar,Noida,0,6.6000000000000005,15
555785,Toyota,Etios,Gd,Diesel,Grey,55129,Sedan,Manual,01-03-2014,2014,Nan,4.55 Lakhs,1St Owner,Uttar Pradesh,Noida Car Ghar,Noida,1,7.6,11
555790,Volkswagen,Polo,Trendline 1.2L Petrol,Petrol,White,60000,Hatchback,Manual,01-06-2011,2011,Nan,2.55 Lakhs,2Nd Owner,Uttar Pradesh,Noida Car Ghar,Noida,0,7.3,14
555791,Maruti Suzuki,Swift,Vxi,Petrol,Grey,60000,Hatchback,Manual,01-03-2013,2013,Nan,3.55 Lakhs,1St Owner,Uttar Pradesh,Noida Car Ghar,Noida,0,7.8,12
555797,Hyundai,Eon,Magna Plus,Petrol,Silky Silver,40000,Hatchback,Manual,01-02-2013,2013,Nan,2.25 Lakhs,2Nd Owner,Uttar Pradesh,Noida Car Ghar,Noida,0,7.2,12
555805,Maruti Suzuki,Baleno,Delta,Petrol,Blue,74878,Hatchback,Nan,01-01-2019,2019,Nan,6.25 Lakhs,1St Owner,Uttar Pradesh,Noida Car Ghar,Noida,1,7.9,6
555807,Maruti Suzuki,Baleno,Delta (A/T),Petrol,Grey,37901,Hatchback,Nan,01-10-2015,2015,Nan,5.75 Lakhs,2Nd Owner,Uttar Pradesh,Noida Car Ghar,Noida,1,7.4,10
556028,Tata,Nexon,Xz Plus,Petrol,Cherry Red,10728,Hatchback,Nan,01-12-2020,2020,Nan,9.65 Lakhs,1St Owner,Uttar Pradesh,Adharshiya Motors,Noida,1,7.9,5
556037,Volkswagen,Polo,Highline1.2L Petrol,Cng,White,66000,Hatchback,Manual,01-01-2012,2012,After Market,3.65 Lakhs,1St Owner,Uttar Pradesh,Adharshiya Motors,Noida,0,7.3,13
556127,Tata,Tiago,Revotron Xz Plus,Petrol,Ocean Blue,33468,Hatchback,Nan,01-04-2019,2019,Nan,5.37 Lakhs,1St Owner,Uttar Pradesh,Noida Car Point Ll,Noida,1,7.7,6
556128,Mahindra,Marazzo,M4 7 Str,Diesel,Silver,40035,Mpv,Nan,01-08-2018,2018,Nan,9.97 Lakhs,1St Owner,Uttar Pradesh,Noida Car Point Ll,Noida,1,7.6,7
556133,Maruti Suzuki,Dzire,Zxi Amt,Petrol,White,22652,Sedan,Nan,01-07-2018,2018,Nan,7.73 Lakhs,1St Owner,Uttar Pradesh,Noida Car Point Ll,Noida,1,7.8,7
556487,Ford,Ecosport,Titanium 1.5 Ti Vct At,Petrol,Red,80752,Suv,Automatic,01-01-2015,2015,Nan,7.25 Lakhs,1St Owner,Uttar Pradesh,Noida Car Ghar,Noida,1,7.6,10
556494,Volkswagen,Polo,Comfortline 1.2L Petrol,Petrol,White,72000,Hatchback,Manual,01-06-2011,2011,Nan,2.99 Lakhs,2Nd Owner,Uttar Pradesh,Adharshiya Motors,Noida,0,7.6,14
556509,Maruti Suzuki,Swift,Lxi,Petrol,Silky Silver,67476,Hatchback,Manual,01-08-2019,2019,Nan,5.45 Lakhs,1St Owner,Uttar Pradesh,Noida Car Ghar,Noida,1,8.0,6
556534,Honda,Jazz,1.2 Svmt,Petrol,Cherry Red,62000,Hatchback,Nan,01-02-2017,2017,Nan,5.4 Lakhs,1St Owner,Uttar Pradesh,Adharshiya Motors,Noida,0,8.0,8
556621,Volkswagen,Vento,Comfortline Petrol,Petrol,Blue,60000,Sedan,Nan,01-02-2013,2013,Nan,3.95 Lakhs,1St Owner,Uttar Pradesh,Adharshiya Motors,Noida,0,7.8,12
556739,Tata,Tiago,Xz,Petrol,Orange,74130,Hatchback,Nan,01-05-2016,2016,Nan,3.95 Lakhs,1St Owner,Uttar Pradesh,Adharshiya Motors,Noida,1,7.7,9
556757,Renault,Kwid,Rxl,Petrol,Dark Grey,18586,Hatchback,Nan,01-11-2017,2017,Nan,3.25 Lakhs,1St Owner,Uttar Pradesh,Adharshiya Motors,Noida,0,8.0,8
556835,Maruti Suzuki,Wagon R,Lxi,Cng,White,40000,Hatchback,Manual,01-01-2012,2012,Nan,2.75 Lakhs,1St Owner,Uttar Pradesh,Noida Car Ghar,Noida,0,7.6,13
556844,Tata,Safari,Xza Plus,Diesel,Black,18426,Suv,Nan,01-01-2022,2022,Nan,24.95 Lakhs,1St Owner,Uttar Pradesh,Noida Car Ghar,Noida,1,8.1,3
556879,Toyota,Etios,Gd,Diesel,Silver,48358,Sedan,Manual,01-03-2014,2014,Nan,4.85 Lakhs,1St Owner,Uttar Pradesh,Noida Car Ghar,Noida,1,7.9,11
556899,Honda,City,1.5 S Mt,Petrol,Brown,47644,Sedan,Manual,01-05-2013,2013,Nan,3.95 Lakhs,2Nd Owner,Uttar Pradesh,Noida Car Ghar,Noida,1,7.6,12
556978,Mahindra,Xuv500,W4,Diesel,White,33495,Suv,Manual,01-01-2017,2017,Nan,8.77 Lakhs,1St Owner,Uttar Pradesh,Noida Car Point Ll,Noida,1,8.1,8
556979,Hyundai,Elantra,1.6 Sx O,Petrol,Silky Silver,43000,Sedan,Nan,01-01-2017,2017,Nan,11.87 Lakhs,1St Owner,Uttar Pradesh,Noida Car Point Ll,Noida,0,7.5,8
557218,Honda,City,Sv Mt Petrol,Petrol,Dark Grey,72372,Sedan,Manual,01-11-2016,2016,Nan,6.95 Lakhs,1St Owner,Uttar Pradesh,Adharshiya Motors,Noida,1,7.8,9
557240,Jeep,Compass,Limited 1.4 Petrol At,Petrol,White,70254,Suv,Nan,01-12-2017,2017,Nan,14.95 Lakhs,1St Owner,Uttar Pradesh,Adharshiya Motors,Noida,1,7.5,8
557373,Honda,Jazz,S,Petrol,White,66297,Hatchback,Manual,01-11-2016,2016,Nan,4.95 Lakhs,1St Owner,Uttar Pradesh,Adharshiya Motors,Noida,1,8.0,9
557380,Toyota,Etios Cross,1.2 G,Petrol,Dark Grey,41500,Suv,Nan,01-07-2015,2015,Nan,4.85 Lakhs,1St Owner,Uttar Pradesh,Adharshiya Motors,Noida,0,7.4,10
557384,Nissan,Micra Active,Xv,Petrol,Silver,30000,Hatchback,Manual,01-11-2017,2017,Nan,4.5 Lakhs,1St Owner,Uttar Pradesh,Adharshiya Motors,Noida,0,8.0,8
557449,Maruti Suzuki,Baleno,Delta (A/T),Petrol,Blue,66000,Hatchback,Nan,01-03-2016,2016,Nan,5.65 Lakhs,1St Owner,Uttar Pradesh,Adharshiya Motors,Noida,0,7.6,9
557469,Honda,Wr V,Vx Mt Petrol,Petrol,White,66138,Suv,Nan,01-11-2017,2017,Nan,7.5 Lakhs,1St Owner,Uttar Pradesh,Adharshiya Motors,Noida,1,7.7,8
557494,Toyota,Fortuner,2.7 2Wd At,Diesel,Black,67863,Suv,Nan,01-07-2018,2018,Nan,31.75 Lakhs,1St Owner,Uttar Pradesh,Noida Car Ghar,Noida,1,7.7,7
557500,Toyota,Corolla Altis,1.8 G,Petrol,Silver,70000,Sedan,Manual,01-05-2012,2012,Nan,4.75 Lakhs,1St Owner,Uttar Pradesh,Noida Car Ghar,Noida,0,7.7,13
557557,Hyundai,Verna,1.4 Vtvt Ex,Petrol,Black,38634,Sedan,Nan,01-11-2019,2019,Nan,8.25 Lakhs,2Nd Owner,Uttar Pradesh,Adharshiya Motors,Noida,1,7.8,6
558051,Skoda,Octavia,1.4 Tsi Ambition Plus,Petrol,Black,59257,Sedan,Nan,01-04-2016,2016,Nan,9.92 Lakhs,1St Owner,Uttar Pradesh,Noida Car Point Ll,Noida,1,7.6,9
558201,Tata,Tigor,Revotron Xz,Petrol,Red,23609,Sedan,Nan,01-09-2018,2018,Nan,5.92 Lakhs,1St Owner,Uttar Pradesh,Noida Car Point Ll,Noida,1,7.8,7
559172,Hyundai,I10,Magna 1.1 Irde2,Cng,Grey,38000,Hatchback,Manual,01-08-2015,2015,After Market,3.55 Lakhs,2Nd Owner,Uttar Pradesh,Noida Car Ghar,Noida,0,7.5,10
559189,Toyota,Fortuner,Sigma 4,Diesel,Grey,17341,Suv,Nan,01-01-2017,2017,Nan,32.95 Lakhs,1St Owner,Uttar Pradesh,Noida Car Ghar,Noida,1,7.6,8
559210,Maruti Suzuki,Swift,Lxi,Petrol,Grey,19129,Hatchback,Manual,01-02-2019,2019,Nan,5.45 Lakhs,1St Owner,Uttar Pradesh,Noida Car Ghar,Noida,1,7.8,6
559306,Hyundai,Venue,Sx O 1.0 Turbo Imt,Petrol,White,32999,Suv,Nan,01-03-2020,2020,Nan,7.95 Lakhs,1St Owner,Uttar Pradesh,Adharshiya Motors,Noida,1,8.0,5
559333,Jeep,Compass,Sport Plus 1.4 Petrol,Petrol,Black,28528,Suv,Nan,01-11-2020,2020,Nan,14.95 Lakhs,1St Owner,Uttar Pradesh,Adharshiya Motors,Noida,1,7.9,5
559404,Hyundai,Grand I10,Sportz 1.2 Kappa Vtvt,Petrol,White,61999,Hatchback,Manual,01-09-2017,2017,Nan,4.85 Lakhs,1St Owner,Uttar Pradesh,Adharshiya Motors,Noida,1,7.7,8
532056,Honda,City,1.5 V Mt,Petrol,Chocolate Brown,80165,Sedan,Manual,01-10-2014,2014,Nan,6 Lakhs,1St Owner,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.4,11
532125,Ford,Endeavour,Trend 2.2 4X2 At,Diesel,Blue,123901,Suv,Nan,01-06-2018,2018,Nan,25.9 Lakhs,1St Owner,Telangana,Fast Wheels Cars,Hyderabad,0,8.0,7
533167,Mahindra,Scorpio,Sle Bs Iv,Diesel,Diamond White,92441,Suv,Manual,01-06-2010,2010,Nan,5.5 Lakhs,1St Owner,Telangana,Fast Wheels Cars,Hyderabad,0,7.3,15
533629,Mahindra,Bolero,Zlx,Diesel,White,70380,Suv,Manual,01-03-2015,2015,Nan,6.5 Lakhs,1St Owner,Telangana,Fast Wheels Cars,Hyderabad,1,7.6,10
534236,Ford,Figo,Exi Duratorq 1.4,Diesel,Seafoam Green,75155,Hatchback,Manual,01-05-2011,2011,Nan,1.9 Lakhs,1St Owner,Telangana,Vvc Motors,Hyderabad,0,7.4,14
537759,Hyundai,Verna,1.6 Crdi Sx,Diesel,Grey,84709,Sedan,Nan,01-05-2013,2013,Nan,6 Lakhs,1St Owner,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.5,12
537765,Hyundai,Verna,1.6 Vtvt S,Petrol,Red,55691,Sedan,Nan,01-01-2016,2016,Nan,6.2 Lakhs,1St Owner,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.8,9
538009,Volvo,Xc 60,D5 Awd At,Diesel,Brown,123901,Suv,Automatic,01-07-2015,2015,Nan,18.2 Lakhs,1St Owner,Telangana,Fast Wheels Cars,Hyderabad,0,7.7,10
539123,Renault,Duster,110 Ps Rxl,Diesel,Brown,79151,Suv,Manual,01-01-2015,2015,Nan,6.5 Lakhs,1St Owner,Telangana,Sk Associates,Hyderabad,1,7.7,10
539656,Maruti Suzuki,Celerio X(2020-2021),Zxi O,Petrol,White,51433,Hatchback,Nan,01-08-2020,2020,Nan,5.99 Lakhs,1St Owner,Telangana,Sk Associates,Hyderabad,1,7.8,5
542471,Hyundai,Elite I20,Magna 1.2,Petrol,Red,69782,Hatchback,Manual,01-01-2015,2015,Nan,5.5 Lakhs,1St Owner,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.7,10
542501,Skoda,Rapid,1.5 Tdi Cr Elegance At,Diesel,White,46855,Sedan,Nan,01-05-2015,2015,Nan,7 Lakhs,1St Owner,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.8,10
542504,Hyundai,Elite I20,Asta 1.4 O Crdi,Diesel,White,71928,Hatchback,Nan,01-09-2018,2018,Nan,8.5 Lakhs,1St Owner,Telangana,Sri Vaishnavi Cars,Hyderabad,1,8.0,7
543534,Maruti Suzuki,Swift,Vxi Amt,Petrol,Red,41157,Hatchback,Nan,01-08-2019,2019,Nan,7.45 Lakhs,1St Owner,Telangana,Sk Associates,Hyderabad,1,7.8,6
543676,Maruti Suzuki,Vitara Brezza,Zdi,Diesel,Red,44865,Hatchback,Nan,01-06-2019,2019,Nan,10.25 Lakhs,1St Owner,Telangana,Sk Associates,Hyderabad,1,7.8,6
