Id,Company,Model,Variant,FuelType,Colour,Kilometer,BodyStyle,TransmissionType,ManufactureDate,ModelYear,CngKit,Price,Owner,DealerState,DealerName,City,Warranty,QualityScore
559082,Hyundai,ELITE I20,SPORTZ 1.2,PETROL,White,55926,HATCHBACK,manual,02-01-2017,2017,,575000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.8
559295,Hyundai,GRAND I10,SPORTZ AT 1.2 KAPPA VTVT,PETROL,Grey,50126,HATCHBACK,Automatic,03-01-2014,2014,,425000,1,Haryana,Car Chacha,Gurgaon,1,7.7
559296,Tata,TIAGO,REVOTRON XZ,PETROL,Silver,38231,HATCHBACK,,12-01-2017,2017,,515000,1,Haryana,Car Chacha,Gurgaon,1,7.9
559298,Honda,BRIO,VX AT,PETROL,Silver,66340,HATCHBACK,Automatic,05-01-2015,2015,,480000,1,Haryana,Car Chacha,Gurgaon,1,7.8
533358,Honda,CITY 5TH GEN,V PETROL BS-VI,,Brown,22974,SEDAN,,09-01-2020,2020,,1047000,1,Uttar Pradesh,Noida Car Point ll,Noida,1,7.9
533602,Honda,CITY,1.5 S MT,PETROL,White,50000,SEDAN,Manual,08-01-2010,2010,,325000,1,Uttar Pradesh,Noida Car Ghar,Noida,0,7
534024,Hyundai,GRAND I10,1.2 KAPPA SPORTZ,PETROL,White,49154,HATCHBACK,Manual,02-01-2018,2018,Company Fitted,580000,1,Uttar Pradesh,Heritage Expo car Sales Pvt Ltd,Noida,1,7.8
535644,Hyundai,ACCENT,EXECUTIVE,CNG,Red,55000,SEDAN,Manual,05-01-2011,2011,After Market,275000,2,Uttar Pradesh,Noida Car Ghar,Noida,0,7
536241,Maruti Suzuki,BALENO,DELTA 1.2,PETROL,Blue,84102,HATCHBACK,,04-01-2018,2018,,575000,1,Uttar Pradesh,Noida Car Ghar,Noida,1,7.9
536524,Maruti Suzuki,ALTO K10,VXI AMT,PETROL,Red,48327,HATCHBACK,,05-01-2015,2015,,350000,1,Uttar Pradesh,Heritage Expo car Sales Pvt Ltd,Noida,1,7.4
536562,Maruti Suzuki,ALTO K10,VXI AMT,PETROL,White,24931,HATCHBACK,,12-01-2017,2017,,400000,1,Uttar Pradesh,Heritage Expo car Sales Pvt Ltd,Noida,1,7.7
537015,Ford,ASPIRE,TITANIUM 1.2 TI-VCT O,PETROL,White,29060,SEDAN,,12-01-2016,2016,,475000,2,Uttar Pradesh,Noida Car Ghar,Noida,1,7.6
541723,Honda,CITY(2008-2011),1.5 V AT,PETROL,Beige,78000,SEDAN,,08-01-2011,2011,,375000,2,Uttar Pradesh,Noida Car Ghar,Noida,0,6.9
541873,Mahindra,THAR,LX 4-STR CONVERTIBLE DIESEL AT,DIESEL,B.green,31745,SUV,,01-01-2021,2021,,1591000,1,Uttar Pradesh,Noida Car Point ll,Noida,1,8
543206,Ford,ECOSPORT,TITANIUM 1.5 TI VCT,PETROL,White,60208,SUV,Manual,07-01-2017,2017,,687000,1,Uttar Pradesh,Noida Car Point ll,Noida,1,8.1
544484,Maruti Suzuki,WAGON R 1.0,VXI,PETROL,Blue,22000,HATCHBACK,Manual,10-01-2010,2010,,195000,1,Uttar Pradesh,Noida Car Ghar,Noida,0,7.7
545377,Hyundai,VERNA,1.6 SX CRDI AT,DIESEL,Blue,82788,SEDAN,AUTOMATIC,04-01-2014,2014,,495000,2,Uttar Pradesh,Noida Car Ghar,Noida,1,7.7
545587,Tata,HARRIER,XT,DIESEL,White,16316,SUV,,10-01-2019,2019,,1491000,1,Uttar Pradesh,Noida Car Point ll,Noida,1,8
546435,Toyota,COROLLA ALTIS,1.8 G,PETROL,Grey,65242,SEDAN,Manual,05-01-2016,2016,,1075000,2,Uttar Pradesh,Noida Car Ghar,Noida,1,7.8
547125,Skoda,RAPID,1.5 TDI CR AMBITION,DIESEL,Brown,72287,SEDAN,,10-01-2017,2017,,729000,1,Uttar Pradesh,Noida Car Point ll,Noida,1,8
547227,Ford,ASPIRE(2015_2018),TITANIUM 1.2 TI-VCT,PETROL,Smoke grey,62659,SEDAN,,05-01-2017,2017,,487000,1,Uttar Pradesh,Noida Car Point ll,Noida,1,7.9
547548,Maruti Suzuki,CIAZ(2018-2020),DELTA 1.3 HYBRID,PETROL,Silky silver,52058,SEDAN,,08-01-2018,2018,,775000,1,Uttar Pradesh,Noida Car Ghar,Noida,1,8
547870,Honda,AMAZE,1.2 S I-VTEC,PETROL,White,19358,SEDAN,,01-01-2020,2020,,687000,1,Uttar Pradesh,Noida Car Point ll,Noida,1,8.1
548354,Honda,CITY,1.5 S MT,PETROL,White,65000,SEDAN,Manual,11-01-2014,2014,,545000,1,Uttar Pradesh,Adharshiya Motors,Noida,0,7.5
548725,Hyundai,GRAND I10,SPORTZ 1.2 KAPPA VTVT,PETROL,Red,62059,HATCHBACK,Manual,01-01-2016,2016,,467000,1,Uttar Pradesh,Noida Car Point ll,Noida,1,8
548733,Tata,NEXON,XZA PLUS PETROL,PETROL,Orange,52613,HATCHBACK,,06-01-2018,2018,,847000,1,Uttar Pradesh,Noida Car Point ll,Noida,1,7.8
549831,Honda,AMAZE,SX MT [DIESEL],DIESEL,Silver,127000,SEDAN,MANUAL,11-01-2014,2014,,350000,2,Uttar Pradesh,Adharshiya Motors,Noida,0,7.6
549864,Volkswagen,VENTO,TRENDLINE PETROL,PETROL,Silver,70000,SEDAN,Manual,03-01-2011,2011,,275000,1,Uttar Pradesh,Noida Car Ghar,Noida,0,7.6
549900,Hyundai,VERNA,1.6 VTVT SX O,PETROL,Silver,78000,SEDAN,,05-01-2011,2011,,355000,2,Uttar Pradesh,Noida Car Ghar,Noida,0,7.4
550328,Honda,AMAZE,1.2 SMT I VTEC,PETROL,Silver,2015,SEDAN,Manual,08-01-2021,2021,,725000,1,Uttar Pradesh,Noida Car Ghar,Noida,1,8.3
550359,Hyundai,I10,MAGNA 1.1 IRDE2,CNG,White,63000,HATCHBACK,Manual,05-01-2012,2012,,255000,1,Uttar Pradesh,Noida Car Ghar,Noida,0,7.2
550471,Maruti Suzuki,ALTO K10,VXI AMT,PETROL,Silver,60577,HATCHBACK,,02-01-2015,2015,,373000,1,Uttar Pradesh,Noida Car Point ll,Noida,1,7.4
550481,Jeep,COMPASS,LONGITUDE 2.0 DIESEL,DIESEL,White,68635,SUV,,08-01-2018,2018,,1145000,1,Uttar Pradesh,Noida Car Ghar,Noida,1,7.7
550902,Honda,CITY,1.5 V MT,PETROL,White,67650,SEDAN,Manual,02-01-2017,2017,,795000,1,Uttar Pradesh,Noida Car Ghar,Noida,1,7.8
550963,Honda,JAZZ,SELECT,PETROL,Brown,85000,HATCHBACK,Manual,06-01-2012,2012,,350000,1,Uttar Pradesh,Adharshiya Motors,Noida,0,7.3
551736,Tata,TIAGO,XZ,PETROL,Red,70000,HATCHBACK,,05-01-2016,2016,,425000,1,Uttar Pradesh,Noida Car Ghar,Noida,0,7.7
551872,Jeep,COMPASS,LIMITED 2.0 DIESEL,DIESEL,White,51654,SUV,,01-01-2018,2018,,1277000,1,Uttar Pradesh,Noida Car Point ll,Noida,1,7.9
552511,Volkswagen,POLO,COMFORTLINE 1.2L PETROL,PETROL,White,72000,HATCHBACK,Manual,05-01-2012,2012,,350000,2,Uttar Pradesh,Adharshiya Motors,Noida,0,7.7
552652,Mahindra,SCORPIO,VLX 2WD BS IV,DIESEL,White,73429,SUV,Manual,04-01-2014,2014,,500000,1,Uttar Pradesh,Adharshiya Motors,Noida,1,7.5
552757,Mahindra,XUV500(2015_2017),W4,DIESEL,Black,64629,SUV,,03-01-2017,2017,,837000,1,Uttar Pradesh,Noida Car Point ll,Noida,1,7.9
552766,Honda,WR V,VX MT PETROL,PETROL,White,15468,SUV,,11-01-2018,2018,,837000,1,Uttar Pradesh,Noida Car Point ll,Noida,1,7.7
552816,Hyundai,VENUE,SX PLUS 1.0 TURBO DCT,PETROL,White,33598,SUV,,06-01-2019,2019,,1047000,1,Uttar Pradesh,Noida Car Point ll,Noida,1,7.6
552901,Maruti Suzuki,VITARA BREZZA,LDI,DIESEL,Silver,69100,HATCHBACK,,11-01-2017,2017,,675000,1,Uttar Pradesh,Noida Car Ghar,Noida,1,7.9
553109,Tata,TIAGO,XM,PETROL,Other,58887,HATCHBACK,,11-01-2016,2016,,380000,1,Uttar Pradesh,Adharshiya Motors,Noida,0,7.8
553127,Volkswagen,VENTO,HIGHLINE 1.6 PETROL,PETROL,Black,46897,SEDAN,,02-01-2011,2011,,350000,1,Uttar Pradesh,Adharshiya Motors,Noida,0,7.2
553390,Honda,CITY,1.5 V MT,PETROL,White,81617,SEDAN,Manual,03-01-2014,2014,,555000,1,Uttar Pradesh,Noida Car Ghar,Noida,1,7.4
554416,Maruti Suzuki,SWIFT,VXI,PETROL,Silver,23389,HATCHBACK,Manual,07-01-2013,2013,,395000,2,Uttar Pradesh,Noida Car Ghar,Noida,1,7.7
554485,Hyundai,CRETA,1.6 VTVT S,PETROL,White,6141,COMPACTSUV,,03-01-2016,2016,,895000,1,Uttar Pradesh,Noida Car Ghar,Noida,1,7.4
554565,Maruti Suzuki,VITARA BREZZA,VDI,DIESEL,Red,84000,HATCHBACK,,11-01-2017,2017,,655000,1,Uttar Pradesh,Noida Car Ghar,Noida,0,8
554823,Maruti Suzuki,WAGON R 1.0,VXI +,PETROL,White,62862,HATCHBACK,,03-01-2018,2018,,465000,1,Uttar Pradesh,Adharshiya Motors,Noida,1,8
555022,Tata,TIGOR,REVOTRON XZ,PETROL,Silver,53711,SEDAN,,01-01-2018,2018,,567000,1,Uttar Pradesh,Noida Car Point ll,Noida,1,7.7
555250,Hyundai,I20,SPORTZ 1.2 O,PETROL,White,52764,HATCHBACK,Manual,10-01-2013,2013,,365000,2,Uttar Pradesh,Adharshiya Motors,Noida,1,7.5
555322,Hyundai,XCENT(2014-2017),VTVT + ABS,PETROL,Silver,55951,SEDAN,,03-01-2015,2015,,449000,1,Uttar Pradesh,Noida Car Point ll,Noida,1,7.7
555323,Tata,NEXON,XM,PETROL,Grey,31661,HATCHBACK,,04-01-2019,2019,,743000,1,Uttar Pradesh,Noida Car Point ll,Noida,1,8
555558,Ford,ECOSPORT,TREND 1.5 TDCI,DIESEL,Silver,77953,SUV,Manual,11-01-2015,2015,,445000,1,Uttar Pradesh,Noida Car Ghar,Noida,1,7.7
555783,Audi,A6,3.0 TFSI QUATTRO,PETROL,Black,60000,SEDAN,Automatic,02-01-2010,2010,,675000,2,Uttar Pradesh,Noida Car Ghar,Noida,0,6.5
555785,Toyota,ETIOS,GD,DIESEL,Grey,55129,SEDAN,Manual,03-01-2014,2014,,455000,1,Uttar Pradesh,Noida Car Ghar,Noida,1,7.6
555790,Volkswagen,POLO,TRENDLINE 1.2L PETROL,PETROL,White,60000,HATCHBACK,Manual,06-01-2011,2011,,255000,2,Uttar Pradesh,Noida Car Ghar,Noida,0,7.3
555791,Maruti Suzuki,SWIFT,VXI,PETROL,Grey,60000,HATCHBACK,Manual,03-01-2013,2013,,355000,1,Uttar Pradesh,Noida Car Ghar,Noida,0,7.8
555797,Hyundai,EON,MAGNA PLUS,PETROL,Silky silver,40000,HATCHBACK,Manual,02-01-2013,2013,,225000,2,Uttar Pradesh,Noida Car Ghar,Noida,0,7.2
555805,Maruti Suzuki,BALENO,DELTA,PETROL,Blue,74878,HATCHBACK,,01-01-2019,2019,,625000,1,Uttar Pradesh,Noida Car Ghar,Noida,1,7.9
555807,Maruti Suzuki,BALENO,DELTA (A/T),PETROL,Grey,37901,HATCHBACK,,10-01-2015,2015,,575000,2,Uttar Pradesh,Noida Car Ghar,Noida,1,7.4
556028,Tata,NEXON,XZ PLUS,PETROL,Cherry red,10728,HATCHBACK,,12-01-2020,2020,,965000,1,Uttar Pradesh,Adharshiya Motors,Noida,1,7.9
556037,Volkswagen,POLO,HIGHLINE1.2L PETROL,CNG,White,66000,HATCHBACK,Manual,01-01-2012,2012,After Market,365000,1,Uttar Pradesh,Adharshiya Motors,Noida,0,7.3
556127,Tata,TIAGO,REVOTRON XZ PLUS,PETROL,Ocean blue,33468,HATCHBACK,,04-01-2019,2019,,537000,1,Uttar Pradesh,Noida Car Point ll,Noida,1,7.7
556128,Mahindra,MARAZZO,M4 7 STR,DIESEL,Silver,40035,MPV,,08-01-2018,2018,,997000,1,Uttar Pradesh,Noida Car Point ll,Noida,1,7.6
556133,Maruti Suzuki,DZIRE,ZXI AMT,PETROL,White,22652,SEDAN,,07-01-2018,2018,,773000,1,Uttar Pradesh,Noida Car Point ll,Noida,1,7.8
556487,Ford,ECOSPORT,TITANIUM 1.5 TI VCT AT,PETROL,Red,80752,SUV,Automatic,01-01-2015,2015,,725000,1,Uttar Pradesh,Noida Car Ghar,Noida,1,7.6
556494,Volkswagen,POLO,COMFORTLINE 1.2L PETROL,PETROL,White,72000,HATCHBACK,Manual,06-01-2011,2011,,299000,2,Uttar Pradesh,Adharshiya Motors,Noida,0,7.6
556509,Maruti Suzuki,SWIFT,LXI,PETROL,Silky silver,67476,HATCHBACK,Manual,08-01-2019,2019,,545000,1,Uttar Pradesh,Noida Car Ghar,Noida,1,8
556534,Honda,JAZZ,1.2 SVMT,PETROL,Cherry red,62000,HATCHBACK,,02-01-2017,2017,,540000,1,Uttar Pradesh,Adharshiya Motors,Noida,0,8
556621,Volkswagen,VENTO,COMFORTLINE PETROL,PETROL,Blue,60000,Sedan,,02-01-2013,2013,,395000,1,Uttar Pradesh,Adharshiya Motors,Noida,0,7.8
556739,Tata,TIAGO,XZ,PETROL,Orange,74130,HATCHBACK,,05-01-2016,2016,,395000,1,Uttar Pradesh,Adharshiya Motors,Noida,1,7.7
556757,Renault,KWID,RXL,PETROL,Dark grey,18586,HATCHBACK,,11-01-2017,2017,,325000,1,Uttar Pradesh,Adharshiya Motors,Noida,0,8
556835,Maruti Suzuki,WAGON R,LXI,CNG,White,40000,HATCHBACK,Manual,01-01-2012,2012,,275000,1,Uttar Pradesh,Noida Car Ghar,Noida,0,7.6
556879,Toyota,ETIOS,GD,DIESEL,Silver,48358,SEDAN,Manual,03-01-2014,2014,,485000,1,Uttar Pradesh,Noida Car Ghar,Noida,1,7.9
556899,Honda,CITY,1.5 S MT,PETROL,Brown,47644,SEDAN,Manual,05-01-2013,2013,,395000,2,Uttar Pradesh,Noida Car Ghar,Noida,1,7.6
556978,Mahindra,XUV500,W4,DIESEL,White,33495,SUV,Manual,01-01-2017,2017,,877000,1,Uttar Pradesh,Noida Car Point ll,Noida,1,8.1
556979,Hyundai,ELANTRA,1.6 SX O,PETROL,Silky silver,43000,SEDAN,,01-01-2017,2017,,1187000,1,Uttar Pradesh,Noida Car Point ll,Noida,0,7.5
557218,Honda,CITY,SV MT PETROL,PETROL,Dark grey,72372,SEDAN,Manual,11-01-2016,2016,,695000,1,Uttar Pradesh,Adharshiya Motors,Noida,1,7.8
557240,Jeep,COMPASS,LIMITED 1.4 PETROL AT,PETROL,White,70254,SUV,,12-01-2017,2017,,1495000,1,Uttar Pradesh,Adharshiya Motors,Noida,1,7.5
557373,Honda,JAZZ,S,PETROL,White,66297,HATCHBACK,Manual,11-01-2016,2016,,495000,1,Uttar Pradesh,Adharshiya Motors,Noida,1,8
557380,Toyota,ETIOS CROSS,1.2 G,PETROL,Dark grey,41500,SUV,,07-01-2015,2015,,485000,1,Uttar Pradesh,Adharshiya Motors,Noida,0,7.4
557384,Nissan,MICRA ACTIVE,XV,PETROL,Silver,30000,HATCHBACK,Manual,11-01-2017,2017,,450000,1,Uttar Pradesh,Adharshiya Motors,Noida,0,8
557449,Maruti Suzuki,BALENO,Delta (A/T),PETROL,Blue,66000,HATCHBACK,,03-01-2016,2016,,565000,1,Uttar Pradesh,Adharshiya Motors,Noida,0,7.6
557469,Honda,WR V,VX MT PETROL,PETROL,White,66138,SUV,,11-01-2017,2017,,750000,1,Uttar Pradesh,Adharshiya Motors,Noida,1,7.7
557500,Toyota,COROLLA ALTIS,1.8 G,PETROL,Silver,70000,SEDAN,Manual,05-01-2012,2012,,475000,1,Uttar Pradesh,Noida Car Ghar,Noida,0,7.7
557557,Hyundai,VERNA,1.4 VTVT EX,PETROL,Black,38634,SEDAN,,11-01-2019,2019,,825000,2,Uttar Pradesh,Adharshiya Motors,Noida,1,7.8
558051,Skoda,OCTAVIA,1.4 TSI AMBITION PLUS,PETROL,Black,59257,SEDAN,,04-01-2016,2016,,992000,1,Uttar Pradesh,Noida Car Point ll,Noida,1,7.6
558201,Tata,TIGOR,REVOTRON XZ,PETROL,Red,23609,SEDAN,,09-01-2018,2018,,592000,1,Uttar Pradesh,Noida Car Point ll,Noida,1,7.8
559172,Hyundai,I10,MAGNA 1.1 IRDE2,CNG,Grey,38000,HATCHBACK,Manual,08-01-2015,2015,After Market,355000,2,Uttar Pradesh,Noida Car Ghar,Noida,0,7.5
559210,Maruti Suzuki,SWIFT,LXI,PETROL,Grey,19129,HATCHBACK,Manual,02-01-2019,2019,,545000,1,Uttar Pradesh,Noida Car Ghar,Noida,1,7.8
559306,Hyundai,VENUE,SX O 1.0 TURBO IMT,PETROL,White,32999,SUV,,03-01-2020,2020,,795000,1,Uttar Pradesh,Adharshiya Motors,Noida,1,8
559333,Jeep,COMPASS,SPORT PLUS 1.4 PETROL,PETROL,Black,28528,SUV,,11-01-2020,2020,,1495000,1,Uttar Pradesh,Adharshiya Motors,Noida,1,7.9
559404,Hyundai,GRAND I10,SPORTZ 1.2 KAPPA VTVT,PETROL,White,61999,HATCHBACK,Manual,09-01-2017,2017,,485000,1,Uttar Pradesh,Adharshiya Motors,Noida,1,7.7
532056,Honda,CITY,1.5 V MT,PETROL,Chocolate brown,80165,SEDAN,Manual,10-01-2014,2014,,600000,1,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.4
533167,Mahindra,SCORPIO,SLE BS IV,DIESEL,Diamond white,92441,SUV,Manual,06-01-2010,2010,,550000,1,Telangana,Fast Wheels Cars,Hyderabad,0,7.3
533629,Mahindra,BOLERO,ZLX,DIESEL,White,70380,SUV,Manual,03-01-2015,2015,,650000,1,Telangana,Fast Wheels Cars,Hyderabad,1,7.6
534236,Ford,FIGO,EXI DURATORQ 1.4,DIESEL,Seafoam green,75155,HATCHBACK,Manual,05-01-2011,2011,,190000,1,Telangana,VVC Motors,Hyderabad,0,7.4
537759,Hyundai,VERNA,1.6 CRDI SX,DIESEL,Grey,84709,SEDAN,,05-01-2013,2013,,600000,1,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.5
537765,Hyundai,VERNA,1.6 VTVT S,PETROL,Red,55691,SEDAN,,01-01-2016,2016,,620000,1,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.8
539123,Renault,DUSTER,110 PS RXL,DIESEL,Brown,79151,SUV,Manual,01-01-2015,2015,,650000,1,Telangana,SK Associates,Hyderabad,1,7.7
539656,Maruti Suzuki,CELERIO X(2020-2021),ZXI O,PETROL,White,51433,HATCHBACK,,08-01-2020,2020,,599000,1,Telangana,SK Associates,Hyderabad,1,7.8
542471,Hyundai,ELITE I20,MAGNA 1.2,PETROL,Red,69782,HATCHBACK,manual,01-01-2015,2015,,550000,1,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.7
542501,Skoda,RAPID,1.5 TDI CR ELEGANCE AT,DIESEL,White,46855,SEDAN,,05-01-2015,2015,,700000,1,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.8
542504,Hyundai,ELITE I20,ASTA 1.4 O CRDI,DIESEL,White,71928,HATCHBACK,,09-01-2018,2018,,850000,1,Telangana,Sri Vaishnavi Cars,Hyderabad,1,8
543534,Maruti Suzuki,SWIFT,VXI AMT,PETROL,Red,41157,HATCHBACK,,08-01-2019,2019,,745000,1,Telangana,SK Associates,Hyderabad,1,7.8
543676,Maruti Suzuki,VITARA BREZZA,ZDI,DIESEL,Red,44865,HATCHBACK,,06-01-2019,2019,,1025000,1,Telangana,SK Associates,Hyderabad,1,7.8
543979,Maruti Suzuki,SWIFT,VXI 1.2 BS IV,PETROL,Grey,63003,HATCHBACK,Manual,04-01-2017,2017,,620000,1,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.8
543987,Maruti Suzuki,ALTO 800,LXI,PETROL,Blue,76777,HATCHBACK,Manual,01-01-2017,2017,,300000,1,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.9
544001,Tata,ZEST,XT QUADRAJET 90PS,DIESEL,Grey,30329,SEDAN,Manual,01-01-2018,2018,,560000,1,Telangana,VVC Motors,Hyderabad,0,7.9
544019,Hyundai,CRETA,1.6 CRDI SX PLUS,DIESEL,White,84718,COMPACTSUV,,01-01-2018,2018,,1190000,1,Telangana,Fast Wheels Cars,Hyderabad,1,7.7
544087,Honda,CITY,V MT DIESEL,DIESEL,Grey,89500,SEDAN,Manual,01-01-2014,2014,,600000,1,Telangana,Sri Vaishnavi Cars,Hyderabad,0,7.3
544148,Maruti Suzuki,S CROSS,1.3 ZETA,DIESEL,Sapphire silver,131000,SUV,,08-01-2015,2015,,699000,1,Telangana,SK Associates,Hyderabad,0,7.4
544927,Hyundai,GRAND I10(2017-2020),SPORTZ O 1.2 KAPPA VTVT,PETROL,White,46441,HATCHBACK,,09-01-2018,2018,,560000,1,Telangana,Fast Wheels Cars,Hyderabad,1,8
545430,Tata,HARRIER,XT,DIESEL,White,50939,SUV,,05-01-2019,2019,,1650000,1,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.8
545762,Honda,CITY,V MT DIESEL,DIESEL,Urban titanium,85798,SEDAN,Manual,01-01-2016,2016,,675000,1,Telangana,SK Associates,Hyderabad,1,7.6
545804,Ford,ECOSPORT,TITANIUM 1.5 TDCI,DIESEL,Metallic silver,88962,SUV,Manual,09-01-2016,2016,,690000,1,Telangana,Fast Wheels Cars,Hyderabad,1,8.1
546096,Hyundai,EON,D LITE,PETROL,Red,85610,HATCHBACK,Manual,08-01-2014,2014,,330000,1,Telangana,SK Associates,Hyderabad,1,7.3
546098,Skoda,OCTAVIA,1.8 TSI STYLE PLUS AT,PETROL,White,95870,SEDAN,,04-01-2017,2017,,1600000,1,Telangana,Fast Wheels Cars,Hyderabad,0,7.7
546109,Nissan,TERRANO,XL D PLUS,DIESEL,Silver,81000,SUV,Manual,03-01-2015,2015,,650000,1,Telangana,SK Associates,Hyderabad,0,7.8
547973,Maruti Suzuki,SWIFT(2014_2018),ZXI,PETROL,Red,83766,HATCHBACK,,07-01-2015,2015,,525000,2,Telangana,SK Associates,Hyderabad,1,7.7
547980,Maruti Suzuki,CELERIO,VDI,DIESEL,White,53708,HATCHBACK,,11-01-2016,2016,,440000,1,Telangana,SK Associates,Hyderabad,1,8.1
548508,Maruti Suzuki,S CROSS,1.3 ALPHA,DIESEL,Grey,61521,SUV,,02-01-2017,2017,,849000,1,Telangana,SK Associates,Hyderabad,1,7.7
550903,Hyundai,ELITE I20(2018-2019),SPORTZ 1.4 CRDI,DIESEL,Red,74323,HATCHBACK,,03-01-2018,2018,,760000,1,Telangana,SK Associates,Hyderabad,1,8.1
551032,Skoda,RAPID(2011-2014),1.6 ULTIMA ELEGANCE TDI CR MT,DIESEL,Beige,90238,SEDAN,,07-01-2013,2013,,450000,1,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.4
551098,Honda,CITY,1.5 S AT,PETROL,White,76886,SEDAN,Automatic,02-01-2009,2009,,450000,1,Telangana,Sri Vaishnavi Cars,Hyderabad,0,6.9
551740,Hyundai,EON,MAGNA PLUS,LPG,Grey,60179,HATCHBACK,Manual,01-01-2014,2014,Company Fitted,350000,1,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.5
551768,Maruti Suzuki,CIAZ,VDI O SHVS,DIESEL,Silver,61467,SEDAN,,02-01-2017,2017,,750000,1,Telangana,Sri Vaishnavi Cars,Hyderabad,1,8.1
551876,Maruti Suzuki,ALTO 800,ALTO 800 LXI AIRBAG,PETROL,Grey,9313,HATCHBACK,MANUAL,11-01-2021,2021,,400000,1,Telangana,SK Associates,Hyderabad,1,8.1
551878,Maruti Suzuki,VITARA BREZZA,ZDi+,DIESEL,Pearl white,59432,HATCHBACK,,05-01-2019,2019,,975000,1,Telangana,SK Associates,Hyderabad,1,7.8
554068,Hyundai,GRAND I10(2013-2017),ASTA AT 1.2 KAPPA VTVT O,PETROL,Cherry red,62499,HATCHBACK,,08-01-2016,2016,,550000,1,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.8
554970,Hyundai,ELITE I20(2018-2019),SPORTZ 1.2,PETROL,Silver,23429,HATCHBACK,,01-01-2018,2018,,720000,1,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.8
555816,Maruti Suzuki,SWIFT DZIRE,VDI,DIESEL,White,91000,SEDAN,Manual,03-01-2009,2009,,320000,1,Telangana,SK Associates,Hyderabad,0,7.5
555930,Renault,KWID,1.0 RXT AMT O,PETROL,White,30985,HATCHBACK,,07-01-2018,2018,,430000,1,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.7
555934,Maruti Suzuki,ALTO K10,VXI AMT,PETROL,Grey,42396,HATCHBACK,,02-01-2016,2016,,370000,1,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.5
555955,Hyundai,I10,ASTA 1.2 KAPPA2,PETROL,Grey,88324,HATCHBACK,Manual,09-01-2015,2015,,540000,1,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.6
556518,Tata,TIAGO,XZA 1.2 RTN BS4,PETROL,Brown,54682,HATCHBACK ,,08-01-2018,2018,,600000,1,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.8
556527,Honda,CITY,VX CVT PETROL BS-VI,PETROL,White,59524,SEDAN,,08-01-2019,2019,,1050000,1,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.9
556531,Hyundai,CRETA,1.6 VTVT L,PETROL,White,72000,COMPACTSUV,,10-01-2017,2017,,940000,1,Telangana,Sri Vaishnavi Cars,Hyderabad,0,8.1
556664,Maruti Suzuki,SWIFT,VDI BS IV,DIESEL,Grey,116688,HATCHBACK,Manual,08-01-2013,2013,,470000,1,Telangana,Sri Vaishnavi Cars,Hyderabad,0,7.5
556671,Ford,ASPIRE,AMBIENTE 1.2 TI-VCT ABS,PETROL,White,80166,SEDAN,,08-01-2015,2015,,470000,1,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.6
556680,Hyundai,ELITE I20,SPORTZ 1.4,PETROL,Grey,44820,HATCHBACK,manual,05-01-2018,2018,,720000,1,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.9
556948,Honda,CITY,1.5 V AT,PETROL,White,96000,SEDAN,Automatic,04-01-2011,2011,,450000,1,Telangana,SK Associates,Hyderabad,0,7
557390,Maruti Suzuki,SWIFT,VDI BS IV,DIESEL,Silver,82000,HATCHBACK,Manual,02-01-2018,2018,,650000,1,Telangana,SK Associates,Hyderabad,0,7.9
557737,Maruti Suzuki,SWIFT DZIRE,VDI BS IV,DIESEL,Blue,81532,SEDAN,Manual,11-01-2017,2017,,810000,1,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.9
557741,Maruti Suzuki,CELERIO,VXI AMT,PETROL,Blue,28209,HATCHBACK,,10-01-2014,2014,,430000,1,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.3
557748,Volkswagen,AMEO,HIGHLINE 1.2L PLUS (P),PETROL,Grey,87515,SEDAN,,11-01-2016,2016,,550000,1,Telangana,Sri Vaishnavi Cars,Hyderabad,0,7.7
557760,Honda,CITY 5TH GEN,ZX CVT PETROL BS-VI,PETROL,White,31090,SEDAN,,01-01-2021,2021,,1520000,1,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.8
